uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF
"3af95e4b-e1bf-4f57-b7fe-8331692b45d8","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2018-06-18T20:14Z","2018-06-18T20:14Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_014-O-33.5-24.5-20180618","A00000028581","DEJU_014-O-33.5-24.5-20180618-CN","A00000028359","DEJU_014-O-33.5-24.5-20180618-BA","A00000029347",,,"OK",,"kring@battelleecology.org",
"d9ed65b7-1106-49a0-a871-028bfc2787dd","D19","DEJU","DEJU_014","DEJU_014.basePlot.bgc","2018-06-18T20:21Z","2018-06-18T20:21Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_014-M-33.5-24.5-20180618","A00000028582","DEJU_014-M-33.5-24.5-20180618-CN","A00000028352","DEJU_014-M-33.5-24.5-20180618-BA","A00000029348",,,"OK",,"kring@battelleecology.org",
"c39d212f-6f54-4520-bc89-8ca62912e70f","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2018-06-19T19:09Z","2018-06-19T19:09Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_001-O-2-34.5-20180619","A00000028569","DEJU_001-O-2-34.5-20180619-CN","A00000028368","DEJU_001-O-2-34.5-20180619-BA","A00000029321",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"bfd74fe1-09d7-48e4-b3df-93d288dd3001","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2018-06-19T19:36Z","2018-06-19T19:36Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_001-M-2-34.5-20180619","A00000028536","DEJU_001-M-2-34.5-20180619-CN","A00000028367","DEJU_001-M-2-34.5-20180619-BA","A00000029322",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"0d4bad91-a15e-4f49-a495-3c7012ba1ca2","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2018-06-19T20:04Z","2018-06-19T20:04Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_001-O-20.5-37.5-20180619","A00000028539","DEJU_001-O-20.5-37.5-20180619-CN","A00000028432","DEJU_001-O-20.5-37.5-20180619-BA","A00000029323",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"686b41b9-9015-48d3-9b3a-2d5368d3b5f2","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2018-06-19T20:14Z","2018-06-19T20:14Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_002-O-12.5-31-20180619","A00000028563","DEJU_002-O-12.5-31-20180619-CN","A00000028450","DEJU_002-O-12.5-31-20180619-BA","A00000029327",,,"OK",,"kring@battelleecology.org",
"353570dc-96e0-4944-b6c5-ae5e77ffa315","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2018-06-19T20:24Z","2018-06-19T20:24Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_001-M-20.5-37.5-20180619","A00000028540","DEJU_001-M-20.5-37.5-20180619-CN","A00000028415","DEJU_001-M-20.5-37.5-20180619-BA","A00000029324",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"55c56539-5e70-432d-9d19-f54b55c9c4f2","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2018-06-19T20:36Z","2018-06-19T20:36Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_002-M-12.5-31-20180619","A00000028564","DEJU_002-M-12.5-31-20180619-CN","A00000028362","DEJU_002-M-12.5-31-20180619-BA","A00000029328",,,"OK",,"kring@battelleecology.org",
"0c69d89a-5cdd-4ffb-85b3-946a31869a97","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2018-06-19T20:48Z","2018-06-19T20:48Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_001-O-24.5-6.5-20180619","A00000028537","DEJU_001-O-24.5-6.5-20180619-CN","A00000028366","DEJU_001-O-24.5-6.5-20180619-BA","A00000029325",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"003295cf-f74a-4175-b929-9013c00505f2","D19","DEJU","DEJU_001","DEJU_001.basePlot.bgc","2018-06-19T21:04Z","2018-06-19T21:04Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_001-M-24.5-6.5-20180619","A00000028538","DEJU_001-M-24.5-6.5-20180619-CN","A00000028399","DEJU_001-M-24.5-6.5-20180619-BA","A00000029326",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"b2a82232-a6f4-424d-bc5f-d3ec68d339dd","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2018-06-19T21:08Z","2018-06-19T21:08Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_002-O-21.5-30-20180619","A00000028567","DEJU_002-O-21.5-30-20180619-CN","A00000028467","DEJU_002-O-21.5-30-20180619-BA","A00000029329",,,"OK",,"kring@battelleecology.org",
"6691778c-dd79-4478-b00d-3f0517c9ed52","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2018-06-19T21:14Z","2018-06-19T21:14Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_002-M-21.5-30-20180619","A00000028568","DEJU_002-M-21.5-30-20180619-CN","A00000028416","DEJU_002-M-21.5-30-20180619-BA","A00000029330",,,"OK",,"kring@battelleecology.org",
"536843d4-4ebb-42ff-8c96-19c516fcd434","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2018-06-19T21:52Z","2018-06-19T21:52Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_002-O-9-18-20180619","A00000028565","DEJU_002-O-9-18-20180619-CN","A00000028361","DEJU_002-O-9-18-20180619-BA","A00000029331",,,"OK",,"kring@battelleecology.org",
"ced4ab43-8f38-4f12-a5d3-5638e13474fd","D19","DEJU","DEJU_002","DEJU_002.basePlot.bgc","2018-06-19T21:58Z","2018-06-19T21:58Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_002-M-9-18-20180619","A00000028566","DEJU_002-M-9-18-20180619-CN","A00000028484","DEJU_002-M-9-18-20180619-BA","A00000029332",,,"OK",,"kring@battelleecology.org",
"917a472a-afbd-46f5-b30b-8b33f410361a","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2018-06-19T22:21Z","2018-06-19T22:21Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_009-O-16.5-31.5-20180619","A00000028553","DEJU_009-O-16.5-31.5-20180619-CN","A00000028398","DEJU_009-O-16.5-31.5-20180619-BA","A00000029339",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"fce3158c-9ec4-4cdf-8f3c-812b7a52ccfc","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2018-06-19T22:39Z","2018-06-19T22:39Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_009-M-16.5-31.5-20180619","A00000028554","DEJU_009-M-16.5-31.5-20180619-CN","A00000028385","DEJU_009-M-16.5-31.5-20180619-BA","A00000029340",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"23096320-17ab-41b9-99f5-775ccbc55e31","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2018-06-19T23:10Z","2018-06-19T23:10Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_009-O-36.5-23.5-20180619","A00000028585","DEJU_009-O-36.5-23.5-20180619-CN","A00000028369","DEJU_009-O-36.5-23.5-20180619-BA","A00000029341",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"387d9a6b-d144-4e86-a348-f25e53a7adac","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2018-06-19T23:18Z","2018-06-19T23:18Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_009-M-36.5-23.5-20180619","A00000028586","DEJU_009-M-36.5-23.5-20180619-CN","A00000028383","DEJU_009-M-36.5-23.5-20180619-BA","A00000029342",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"3228c0ab-525c-4f10-8204-3d616a389251","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2018-06-19T23:42Z","2018-06-19T23:42Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_009-O-35.5-8-20180619","A00000028556","DEJU_009-O-35.5-8-20180619-CN","A00000028370","DEJU_009-O-35.5-8-20180619-BA","A00000029343",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"8fe6a76b-6f93-4382-9c6b-44c95ae17bb6","D19","DEJU","DEJU_009","DEJU_009.basePlot.bgc","2018-06-20T00:00Z","2018-06-20T00:00Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_009-M-35.5-8-20180619","A00000028555","DEJU_009-M-35.5-8-20180619-CN","A00000028384","DEJU_009-M-35.5-8-20180619-BA","A00000029344",,,"storage temperature out of range","sample stored at -20C prior to analysis","kring@battelleecology.org",
"85f17c62-7f75-4a9c-9c80-08e3016083e5","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2018-06-20T00:02Z","2018-06-20T00:02Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_015-O-22-5.5-20180619","A00000028574","DEJU_015-O-22-5.5-20180619-CN","A00000028466","DEJU_015-O-22-5.5-20180619-BA","A00000029351",,,"OK",,"kring@battelleecology.org",
"add418d0-09ba-48f0-8aa4-f3ab806a47e8","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2018-06-20T00:13Z","2018-06-20T00:13Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_015-M-22-5.5-20180619","A00000028573","DEJU_015-M-22-5.5-20180619-CN","A00000028365","DEJU_015-M-22-5.5-20180619-BA","A00000029352",,,"OK",,"kring@battelleecology.org",
"c18f3f59-7105-4006-869f-e03e702e8419","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2018-06-20T00:44Z","2018-06-20T00:44Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_015-O-15.5-2.5-20180619","A00000028578","DEJU_015-O-15.5-2.5-20180619-CN","A00000028364","DEJU_015-O-15.5-2.5-20180619-BA","A00000029353",,,"OK",,"kring@battelleecology.org",
"6a1adcd7-3b45-494f-91f2-f05f690dc886","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2018-06-20T00:49Z","2018-06-20T00:49Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_015-M-15.5-2.5-20180619","A00000028577","DEJU_015-M-15.5-2.5-20180619-CN","A00000028433","DEJU_015-M-15.5-2.5-20180619-BA","A00000029354",,,"OK",,"kring@battelleecology.org",
"1e76ae0a-9a31-479b-9dcd-91cd4208e6aa","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2018-06-20T01:22Z","2018-06-20T01:22Z","NEON.DOC.014048vK","O","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_015-O-37-30-20180619","A00000028576","DEJU_015-O-37-30-20180619-CN","A00000028382","DEJU_015-O-37-30-20180619-BA","A00000029355",,,"OK",,"kring@battelleecology.org",
"263ba400-196a-4269-bf25-7e3ec4e152ca","D19","DEJU","DEJU_015","DEJU_015.basePlot.bgc","2018-06-20T01:26Z","2018-06-20T01:26Z","NEON.DOC.014048vK","M","2018-06-21T00:07Z","2018-06-27T21:05Z","DEJU_015-M-37-30-20180619","A00000028575","DEJU_015-M-37-30-20180619-CN","A00000028363","DEJU_015-M-37-30-20180619-BA","A00000029356",,,"OK",,"kring@battelleecology.org",
"446ad07e-af2f-4e69-a057-74136a6cb4d5","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2018-06-21T18:58Z","2018-06-21T18:58Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_048-O-36.5-25.5-20180621","A00000028617","DEJU_048-O-36.5-25.5-20180621-CN","A00000028377","DEJU_048-O-36.5-25.5-20180621-BA","A00000029375",,,"OK",,"kring@battelleecology.org",
"4f4cd3b1-9e53-441c-b83b-ab7b0fb8f5ba","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2018-06-21T19:04Z","2018-06-21T19:04Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_047-O-2.5-32.5-20180621","A00000028600","DEJU_047-O-2.5-32.5-20180621-CN","A00000028393","DEJU_047-O-2.5-32.5-20180621-BA","A00000029369",,,"OK",,"kring@battelleecology.org",
"cca13c1e-48eb-4a7d-b948-c0edf5c26b4b","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2018-06-21T19:20Z","2018-06-21T19:20Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_047-M-2.5-32.5-20180621","A00000028599","DEJU_047-M-2.5-32.5-20180621-CN","A00000028397","DEJU_047-M-2.5-32.5-20180621-BA","A00000029370",,,"OK",,"kring@battelleecology.org",
"8b8d07aa-8467-4f97-a945-d0d171d7aac5","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2018-06-21T19:27Z","2018-06-21T19:27Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_048-M-36.5-25.5-20180621","A00000028618","DEJU_048-M-36.5-25.5-20180621-CN","A00000028380","DEJU_048-M-36.5-25.5-20180621-BA","A00000029376",,,"OK",,"kring@battelleecology.org",
"e7e4cf9c-b3bb-4d5d-b502-435cd04b99be","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2018-06-21T19:45Z","2018-06-21T19:45Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_047-O-32-18.5-20180621","A00000028598","DEJU_047-O-32-18.5-20180621-CN","A00000028394","DEJU_047-O-32-18.5-20180621-BA","A00000029371",,,"OK",,"kring@battelleecology.org",
"38be9fbc-198e-4668-8288-614333e9aafa","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2018-06-21T19:56Z","2018-06-21T19:56Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_047-M-32-18.5-20180621","A00000028597","DEJU_047-M-32-18.5-20180621-CN","A00000028414","DEJU_047-M-32-18.5-20180621-BA","A00000029372",,,"OK",,"kring@battelleecology.org",
"3372bd97-b905-42ac-a1b8-0b1ceb8947eb","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2018-06-21T20:15Z","2018-06-21T20:15Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_048-O-20.5-7.5-20180621","A00000028619","DEJU_048-O-20.5-7.5-20180621-CN","A00000028378","DEJU_048-O-20.5-7.5-20180621-BA","A00000029377",,,"OK",,"kring@battelleecology.org",
"b014c376-160c-400c-9f1b-85616907c2e5","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2018-06-21T20:25Z","2018-06-21T20:25Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_047-O-39-21.5-20180621","A00000028601","DEJU_047-O-39-21.5-20180621-CN","A00000028395","DEJU_047-O-39-21.5-20180621-BA","A00000029373",,,"OK",,"kring@battelleecology.org",
"2c935315-3dd3-46e0-96f2-fefd163ab728","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2018-06-21T20:33Z","2018-06-21T20:33Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_048-M-20.5-7.5-20180621","A00000028620","DEJU_048-M-20.5-7.5-20180621-CN","A00000028381","DEJU_048-M-20.5-7.5-20180621-BA","A00000029378",,,"OK",,"kring@battelleecology.org",
"50201760-f280-4417-9afe-84bb3b3563ec","D19","DEJU","DEJU_047","DEJU_047.basePlot.bgc","2018-06-21T20:34Z","2018-06-21T20:34Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_047-M-39-21.5-20180621","A00000028602","DEJU_047-M-39-21.5-20180621-CN","A00000028396","DEJU_047-M-39-21.5-20180621-BA","A00000029374",,,"OK",,"kring@battelleecology.org",
"f00cfae4-0988-4ae4-a034-542216623e43","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2018-06-21T20:49Z","2018-06-21T20:49Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_048-O-16.5-8-20180621","A00000028587","DEJU_048-O-16.5-8-20180621-CN","A00000028379","DEJU_048-O-16.5-8-20180621-BA","A00000029379",,,"OK",,"kring@battelleecology.org",
"2ec9275c-76c0-4d78-ab79-74b14efda9f2","D19","DEJU","DEJU_048","DEJU_048.basePlot.bgc","2018-06-21T21:01Z","2018-06-21T21:01Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_048-M-16.5-8-20180621","A00000028603","DEJU_048-M-16.5-8-20180621-CN","A00000028386","DEJU_048-M-16.5-8-20180621-BA","A00000029380",,,"OK",,"kring@battelleecology.org",
"05925552-a439-4cee-8c8f-37cf7837db66","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2018-06-21T21:02Z","2018-06-21T21:02Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_045-O-33.5-0-20180621","A00000028588","DEJU_045-O-33.5-0-20180621-CN","A00000028387","DEJU_045-O-33.5-0-20180621-BA","A00000029357",,,"OK",,"kring@battelleecology.org",
"7c584375-2f9d-4977-801a-71be83415339","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2018-06-21T21:14Z","2018-06-21T21:14Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_045-M-33.5-0-20180621","A00000028589","DEJU_045-M-33.5-0-20180621-CN","A00000028390","DEJU_045-M-33.5-0-20180621-BA","A00000029358",,,"OK",,"kring@battelleecology.org",
"4a4a6f0c-a7ae-4ad1-a633-440b8a13eada","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2018-06-21T21:35Z","2018-06-21T21:35Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_045-O-37.5-28-20180621","A00000028590","DEJU_045-O-37.5-28-20180621-CN","A00000028388","DEJU_045-O-37.5-28-20180621-BA","A00000029359",,,"OK",,"kring@battelleecology.org",
"49491370-d9b3-431a-9b24-a249d74060a5","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2018-06-21T21:49Z","2018-06-21T21:49Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_045-M-37.5-28-20180621","A00000028570","DEJU_045-M-37.5-28-20180621-CN","A00000028391","DEJU_045-M-37.5-28-20180621-BA","A00000029360",,,"OK",,"kring@battelleecology.org",
"67f2083c-049b-48a6-a8b6-28b9030551e8","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2018-06-21T22:21Z","2018-06-21T22:21Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_045-O-7.5-30-20180621","A00000028571","DEJU_045-O-7.5-30-20180621-CN","A00000028389","DEJU_045-O-7.5-30-20180621-BA","A00000029361",,,"OK",,"kring@battelleecology.org",
"15003e25-575e-41cd-902a-3e1ba5d2d6d4","D19","DEJU","DEJU_045","DEJU_045.basePlot.bgc","2018-06-21T22:29Z","2018-06-21T22:29Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_045-M-7.5-30-20180621","A00000028572","DEJU_045-M-7.5-30-20180621-CN","A00000028392","DEJU_045-M-7.5-30-20180621-BA","A00000029362",,,"OK",,"kring@battelleecology.org",
"58a42f91-e97d-4ec4-96f0-662b883f778b","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2018-06-21T23:08Z","2018-06-21T23:08Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_046-O-32.5-5-20180621","A00000028593","DEJU_046-O-32.5-5-20180621-CN","A00000028372","DEJU_046-O-32.5-5-20180621-BA","A00000029365",,,"OK",,"kring@battelleecology.org",
"7071b3ff-adbc-4187-aa53-fba810524592","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2018-06-21T23:16Z","2018-06-21T23:16Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_046-M-32.5-5-20180621","A00000028594","DEJU_046-M-32.5-5-20180621-CN","A00000028375","DEJU_046-M-32.5-5-20180621-BA","A00000029366",,,"OK",,"kring@battelleecology.org",
"a57989bb-8d41-48de-a1c4-c4979839a4ae","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2018-06-21T23:20Z","2018-06-21T23:20Z","NEON.DOC.014048vK","O","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_046-O-15-0-20180621","A00000028591","DEJU_046-O-15-0-20180621-CN","A00000028373","DEJU_046-O-15-0-20180621-BA","A00000029367",,,"OK",,"kring@battelleecology.org",
"624b9e33-97e7-4f1f-ad5f-a7805cad176c","D19","DEJU","DEJU_046","DEJU_046.basePlot.bgc","2018-06-21T23:32Z","2018-06-21T23:32Z","NEON.DOC.014048vK","M","2018-06-22T21:20Z","2018-06-27T21:05Z","DEJU_046-M-15-0-20180621","A00000028592","DEJU_046-M-15-0-20180621-CN","A00000028376","DEJU_046-M-15-0-20180621-BA","A00000029368",,,"OK",,"kring@battelleecology.org",
